event_id,timestamp,period,source_ip,destination_service,user_role,request_method,requests_per_min,payload_size_bytes,response_time_ms,cpu_load_percent,source_port,severity_level,is_malicious,attack_type
EVT-00213,2026-03-16 08:53:00,baseline,10.0.9.75,api,user,DELETE,12,10.34,42.4,27.17,51980,Low,0,normal
EVT-00214,2026-03-16 08:53:15,baseline,10.0.8.179,web,guest,GET,14,19.69,208.94,33.96,50425,Low,0,normal
EVT-00215,2026-03-16 08:53:30,baseline,10.0.2.225,api,user,POST,16,7.35,84.69,40.66,54185,Medium,0,normal
EVT-00216,2026-03-16 08:53:45,baseline,10.0.6.20,auth,user,GET,14,22.6,179.33,24.83,65444,High,0,normal
EVT-00217,2026-03-16 08:54:00,baseline,10.0.12.223,api,guest,PUT,17,21.68,49.99,25.4,59126,Low,0,normal
EVT-00218,2026-03-16 08:54:15,baseline,10.0.14.71,auth,user,GET,15,11.88,0.77,28.89,57165,Low,0,normal
EVT-00219,2026-03-16 08:54:30,baseline,10.0.6.67,api,user,POST,13,43.25,90.08,35.78,64640,Low,0,normal
EVT-00220,2026-03-16 08:54:45,baseline,10.0.4.135,web,user,POST,18,53.75,21.74,43.86,52693,Low,0,normal
EVT-00221,2026-03-16 08:55:00,baseline,10.0.6.182,files,user,GET,16,77.83,146.41,44.9,60511,Medium,0,normal
EVT-00222,2026-03-16 08:55:15,baseline,10.0.7.131,auth,guest,GET,12,3.49,52.34,29.95,58460,Medium,0,normal
EVT-00223,2026-03-16 08:55:30,baseline,10.0.17.61,auth,user,POST,9,8.19,24.14,32.46,61128,Low,0,normal
EVT-00224,2026-03-16 08:55:45,baseline,10.0.4.167,web,user,GET,11,8.07,171.9,41.68,56883,Low,0,normal
EVT-00225,2026-03-16 08:56:00,baseline,10.0.8.74,api,user,GET,15,13.76,54.6,25.53,51268,Low,0,normal
EVT-00226,2026-03-16 08:56:15,baseline,10.0.5.240,web,user,GET,24,34.98,24.43,28.76,62731,Low,0,normal
EVT-00227,2026-03-16 08:56:30,baseline,10.0.1.182,api,user,GET,18,20.23,26.64,41.88,62613,Low,0,normal
EVT-00228,2026-03-16 08:56:45,baseline,10.0.12.69,web,admin,GET,15,11.25,99.85,33.4,63898,Low,0,normal
EVT-00229,2026-03-16 08:57:00,baseline,10.0.9.126,api,user,GET,15,24.13,82.5,45.48,57159,Low,0,normal
EVT-00230,2026-03-16 08:57:15,baseline,10.0.9.52,web,user,GET,10,121.92,6.21,27.13,60292,Medium,0,normal
EVT-00231,2026-03-16 08:57:30,baseline,10.0.12.155,auth,user,GET,17,9.93,5.76,35.21,64874,Medium,0,normal
EVT-00232,2026-03-16 08:57:45,baseline,10.0.13.125,files,user,POST,14,15.81,10.33,31.89,60147,Low,0,normal
EVT-00233,2026-03-16 08:58:00,baseline,10.0.3.68,web,user,PUT,15,10.59,60.77,38.41,54433,Low,0,normal
EVT-00234,2026-03-16 08:58:15,baseline,10.0.1.37,web,user,POST,26,23.06,20.68,35.62,50722,Low,0,normal
EVT-00235,2026-03-16 08:58:30,baseline,10.0.10.124,web,guest,GET,17,14.72,53.04,42.14,64974,Medium,0,normal
EVT-00236,2026-03-16 08:58:45,baseline,10.0.12.162,api,guest,DELETE,18,18.73,40.84,48.61,56736,Low,0,normal
EVT-00237,2026-03-16 08:59:00,baseline,10.0.9.1,web,admin,GET,9,12.43,10.58,31.42,60819,Low,0,normal
EVT-00238,2026-03-16 08:59:15,baseline,10.0.13.27,files,user,GET,11,41.97,15.64,24.51,59006,Low,0,normal
EVT-00239,2026-03-16 08:59:30,baseline,10.0.19.141,api,user,GET,12,9.07,14.42,27.99,63630,Medium,0,normal
EVT-00240,2026-03-16 08:59:45,baseline,10.0.18.9,api,user,GET,16,7.8,14.44,24.63,62998,Low,0,normal
EVT-00241,2026-03-16 09:00:00,baseline,10.0.18.219,api,user,GET,10,3.29,73.92,24.48,55150,Medium,0,normal
EVT-00242,2026-03-16 09:00:15,baseline,10.0.12.120,web,user,GET,17,21.52,101.55,38.12,62396,Low,0,normal
EVT-00243,2026-03-16 09:00:30,baseline,10.0.2.58,auth,user,PUT,12,40.0,6.37,29.62,55066,Low,0,normal
EVT-00244,2026-03-16 09:00:45,baseline,10.0.8.183,auth,user,DELETE,10,351.01,8.56,51.11,54312,Low,0,normal
EVT-00245,2026-03-16 09:01:00,baseline,10.0.5.170,web,guest,GET,14,4.69,28.74,37.79,50560,Medium,0,normal
EVT-00246,2026-03-16 09:01:15,baseline,10.0.17.82,web,guest,POST,11,58.66,3.84,20.86,56092,Low,0,normal
EVT-00247,2026-03-16 09:01:30,baseline,10.0.12.3,files,user,POST,19,33.97,3.83,33.68,61599,Low,0,normal
EVT-00248,2026-03-16 09:01:45,baseline,10.0.11.142,web,guest,POST,18,14.31,50.26,35.18,60509,Medium,0,normal
EVT-00249,2026-03-16 09:02:00,baseline,10.0.14.136,api,user,GET,14,6.65,30.15,23.59,51836,Low,0,normal
EVT-00250,2026-03-16 09:02:15,baseline,10.0.2.94,web,user,GET,19,7.21,7.05,38.21,59791,Low,0,normal
EVT-00251,2026-03-16 09:02:30,baseline,10.0.11.174,auth,user,GET,17,11.41,81.25,31.37,50385,Low,0,normal
EVT-00252,2026-03-16 09:02:45,baseline,10.0.9.96,auth,guest,GET,13,14.21,30.75,42.17,55608,Low,0,normal
EVT-00253,2026-03-16 09:03:00,baseline,10.0.10.229,web,user,GET,11,2.23,19.85,37.96,62044,Low,0,normal
EVT-00254,2026-03-16 09:03:15,baseline,10.0.1.48,auth,guest,GET,18,27.56,10.22,34.76,57191,Low,0,normal
EVT-00255,2026-03-16 09:03:30,baseline,10.0.6.97,web,user,POST,14,2.74,26.0,34.6,57349,High,0,normal
EVT-00256,2026-03-16 09:03:45,baseline,10.0.13.193,api,user,GET,9,76.04,32.36,43.59,50320,Medium,0,normal
EVT-00257,2026-03-16 09:04:00,baseline,10.0.5.150,files,user,POST,14,52.45,22.2,26.85,53272,Low,0,normal
EVT-00258,2026-03-16 09:04:15,baseline,10.0.1.52,web,user,GET,20,123.99,7.51,39.33,58379,Medium,0,normal
EVT-00259,2026-03-16 09:04:30,baseline,10.0.3.176,api,admin,GET,12,14.16,2.51,16.22,52690,Low,0,normal
EVT-00260,2026-03-16 09:04:45,baseline,10.0.1.179,files,user,DELETE,23,3.17,52.66,34.4,52409,High,0,normal
EVT-00261,2026-03-16 09:05:00,baseline,10.0.20.160,auth,user,POST,15,3.69,5.29,32.47,54968,Medium,0,normal
EVT-00262,2026-03-16 09:05:15,baseline,10.0.17.207,web,guest,GET,20,83.54,164.07,38.18,61469,Low,0,normal
EVT-00263,2026-03-16 09:05:30,baseline,10.0.18.113,api,guest,GET,19,15.47,80.14,43.68,55607,Low,0,normal
EVT-00264,2026-03-16 09:05:45,baseline,10.0.5.218,api,guest,GET,24,42.27,34.4,50.58,50436,High,0,normal
EVT-00265,2026-03-16 09:06:00,baseline,10.0.3.102,api,user,DELETE,14,8.14,55.43,37.22,62527,Low,0,normal
EVT-00266,2026-03-16 09:06:15,baseline,10.0.3.68,api,user,PUT,15,3.01,27.1,39.61,52673,Medium,0,normal
EVT-00267,2026-03-16 09:06:30,baseline,10.0.3.147,auth,user,DELETE,13,3.57,18.56,28.0,51354,Low,0,normal
EVT-00268,2026-03-16 09:06:45,baseline,10.0.7.140,web,admin,GET,13,11.55,41.06,47.15,61917,Low,0,normal
EVT-00269,2026-03-16 09:07:00,baseline,10.0.11.124,web,user,POST,12,6.6,108.68,40.17,50516,Low,0,normal
EVT-00270,2026-03-16 09:07:15,baseline,10.0.5.134,api,user,GET,15,1.91,10.68,44.26,56479,Low,0,normal
EVT-00271,2026-03-16 09:07:30,baseline,10.0.11.36,auth,user,PUT,14,14.49,26.3,35.72,51326,Medium,0,normal
EVT-00272,2026-03-16 09:07:45,baseline,10.0.4.154,web,user,GET,10,25.78,14.97,40.01,56366,Low,0,normal
EVT-00273,2026-03-16 09:08:00,baseline,10.0.19.10,web,user,GET,15,10.3,9.31,37.33,63768,Low,0,normal
EVT-00274,2026-03-16 09:08:15,baseline,10.0.5.80,auth,user,GET,19,3.0,104.71,26.64,49361,Low,0,normal
EVT-00275,2026-03-16 09:08:30,baseline,10.0.14.77,web,guest,GET,22,7.38,7.98,37.23,61502,Low,0,normal
EVT-00276,2026-03-16 09:08:45,baseline,10.0.7.46,web,user,DELETE,14,9.79,110.35,38.27,62098,Low,0,normal
EVT-00277,2026-03-16 09:09:00,baseline,10.0.6.182,api,user,POST,12,87.62,41.58,34.0,53164,Low,0,normal
EVT-00278,2026-03-16 09:09:15,baseline,10.0.11.108,files,user,GET,16,51.33,0.39,32.47,62693,Medium,0,normal
EVT-00279,2026-03-16 09:09:30,baseline,10.0.18.53,api,user,GET,13,1.87,20.97,42.51,58515,Medium,0,normal
EVT-00280,2026-03-16 09:09:45,baseline,10.0.2.17,auth,user,GET,12,16.22,39.92,30.35,54866,Low,0,normal
EVT-00281,2026-03-16 09:10:00,baseline,10.0.5.209,web,user,GET,8,8.12,31.62,24.44,51141,Low,0,normal
EVT-00282,2026-03-16 09:10:15,baseline,10.0.20.198,api,user,GET,13,77.74,49.72,27.06,65460,Low,0,normal
EVT-00283,2026-03-16 09:10:30,baseline,10.0.4.17,auth,user,POST,16,9.86,97.65,42.84,51783,Medium,0,normal
EVT-00284,2026-03-16 09:10:45,baseline,10.0.1.17,web,user,GET,14,28.11,1.71,22.92,62261,Medium,0,normal
EVT-00285,2026-03-16 09:11:00,baseline,10.0.13.17,auth,user,GET,13,224.44,61.6,36.56,57268,Low,0,normal
EVT-00286,2026-03-16 09:11:15,baseline,10.0.9.12,api,user,GET,19,1056.72,2.62,41.7,61628,Medium,0,normal
EVT-00287,2026-03-16 09:11:30,baseline,10.0.18.140,api,guest,DELETE,17,9.24,13.08,14.58,51185,Medium,0,normal
EVT-00288,2026-03-16 09:11:45,baseline,10.0.2.24,auth,user,GET,15,65.78,19.71,44.21,58397,Medium,0,normal
EVT-00289,2026-03-16 09:12:00,baseline,10.0.13.94,web,user,PUT,19,3.17,37.2,32.31,57372,Medium,0,normal
EVT-00290,2026-03-16 09:12:15,baseline,10.0.15.241,api,user,POST,12,16.88,7.57,43.75,56736,Medium,0,normal
EVT-00291,2026-03-16 09:12:30,baseline,10.0.1.91,api,user,PUT,9,10.45,19.47,39.98,59568,Low,0,normal
EVT-00292,2026-03-16 09:12:45,baseline,10.0.19.24,web,user,GET,10,65.03,17.95,22.89,60175,Low,0,normal
EVT-00293,2026-03-16 09:13:00,baseline,10.0.11.130,web,user,PUT,12,9.35,152.41,23.84,64964,High,0,normal
EVT-00294,2026-03-16 09:13:15,baseline,10.0.9.239,auth,user,GET,20,1.98,2.6,35.01,58807,Medium,0,normal
EVT-00295,2026-03-16 09:13:30,baseline,10.0.11.176,web,user,GET,10,12.23,11.35,17.46,60416,Low,0,normal
EVT-00296,2026-03-16 09:13:45,baseline,10.0.3.23,web,guest,GET,17,30.66,9.24,33.06,55096,Low,0,normal
EVT-00297,2026-03-16 09:14:00,baseline,10.0.11.208,api,user,GET,13,214.36,30.72,39.59,59575,Low,0,normal
EVT-00298,2026-03-16 09:14:15,baseline,10.0.20.139,web,user,GET,14,7.59,123.36,35.23,60701,Low,0,normal
EVT-00299,2026-03-16 09:14:30,baseline,10.0.8.140,api,guest,GET,25,67.23,44.8,46.54,58252,Low,0,normal
EVT-00300,2026-03-16 09:14:45,baseline,10.0.16.189,api,user,POST,20,37.89,4.5,30.37,55422,High,0,normal
EVT-00301,2026-03-16 09:15:00,baseline,10.0.19.205,files,user,POST,12,90.5,107.59,31.38,63731,Medium,0,normal
EVT-00302,2026-03-16 09:15:15,baseline,10.0.8.101,api,user,GET,10,39.77,99.29,38.78,54025,Medium,0,normal
EVT-00303,2026-03-16 09:15:30,baseline,10.0.5.63,api,user,GET,10,20.41,4.93,26.95,63865,Medium,0,normal
EVT-00304,2026-03-16 09:15:45,baseline,10.0.15.29,api,user,GET,16,36.28,2.87,43.92,54460,Medium,0,normal
EVT-00305,2026-03-16 09:16:00,baseline,10.0.18.239,web,user,GET,11,10.86,44.47,54.34,58000,Low,0,normal
EVT-00306,2026-03-16 09:16:15,baseline,10.0.7.77,web,guest,GET,12,23.04,10.46,22.55,60346,Medium,0,normal
EVT-00307,2026-03-16 09:16:30,baseline,10.0.6.128,api,user,POST,19,8.79,14.36,38.19,55531,Low,0,normal
EVT-00308,2026-03-16 09:16:45,baseline,10.0.13.58,api,guest,POST,16,3.43,0.56,30.2,53031,Low,0,normal
EVT-00309,2026-03-16 09:17:00,baseline,10.0.3.3,web,user,GET,9,28.97,11.41,20.22,61675,Medium,0,normal
EVT-00310,2026-03-16 09:17:15,baseline,10.0.14.211,web,user,PUT,10,10.31,4.14,34.45,64048,Low,0,normal
EVT-00311,2026-03-16 09:17:30,baseline,10.0.10.113,api,user,GET,16,44.92,6.04,39.87,61867,Low,0,normal
EVT-00312,2026-03-16 09:17:45,baseline,10.0.17.164,auth,user,GET,16,41.37,8.43,32.46,50995,Low,0,normal
EVT-00313,2026-03-16 09:18:00,baseline,10.0.8.147,auth,user,PUT,14,27.8,94.37,26.62,54099,Low,0,normal
EVT-00314,2026-03-16 09:18:15,baseline,10.0.9.204,api,guest,DELETE,23,7.65,10.31,29.52,54881,Low,0,normal
EVT-00315,2026-03-16 09:18:30,baseline,10.0.19.57,web,user,GET,18,10.81,1.11,38.58,54083,Low,0,normal
EVT-00316,2026-03-16 09:18:45,baseline,10.0.11.172,auth,user,POST,15,28.8,8.19,31.82,61620,Low,0,normal
EVT-00317,2026-03-16 09:19:00,baseline,10.0.17.67,api,guest,GET,19,17.15,67.97,24.72,59036,Low,0,normal
EVT-00318,2026-03-16 09:19:15,baseline,10.0.20.128,api,user,DELETE,16,22.68,59.68,43.12,52303,High,0,normal
EVT-00319,2026-03-16 09:19:30,baseline,10.0.3.153,api,user,GET,17,9.06,85.92,20.06,61761,Low,0,normal
EVT-00320,2026-03-16 09:19:45,baseline,10.0.20.2,auth,user,GET,14,31.48,6.46,50.71,59465,Medium,0,normal
EVT-00321,2026-03-16 09:20:00,baseline,10.0.9.88,auth,user,GET,15,41.69,0.56,36.87,57233,Low,0,normal
EVT-00322,2026-03-16 09:20:15,baseline,10.0.2.168,api,user,PUT,10,7.52,79.8,25.65,62898,Low,0,normal
EVT-00323,2026-03-16 09:20:30,baseline,10.0.3.97,auth,user,POST,12,9.71,81.6,35.77,62362,Low,0,normal
EVT-00324,2026-03-16 09:20:45,baseline,10.0.16.158,web,guest,DELETE,14,21.96,12.04,31.12,65527,Medium,0,normal
EVT-00325,2026-03-16 09:21:00,baseline,10.0.12.41,web,user,POST,21,16.24,50.71,33.4,59340,Low,0,normal
EVT-00326,2026-03-16 09:21:15,baseline,10.0.16.234,web,user,GET,12,31.8,0.19,33.46,57375,Low,0,normal
EVT-00327,2026-03-16 09:21:30,baseline,10.0.6.245,web,user,POST,18,8.01,2.76,33.41,52696,Low,0,normal
EVT-00328,2026-03-16 09:21:45,baseline,10.0.7.185,auth,user,GET,12,19.37,18.01,41.5,57524,Low,0,normal
EVT-00329,2026-03-16 09:22:00,baseline,10.0.9.81,web,user,PUT,19,75.43,3.07,31.53,59388,Low,0,normal
EVT-00330,2026-03-16 09:22:15,baseline,10.0.2.111,web,user,DELETE,11,82.7,12.42,40.41,51852,Medium,0,normal
EVT-00331,2026-03-16 09:22:30,baseline,10.0.19.68,auth,user,GET,19,12.37,11.05,49.32,62509,Low,0,normal
EVT-00332,2026-03-16 09:22:45,baseline,10.0.7.72,auth,user,POST,17,17.84,59.36,28.61,54907,Medium,0,normal
EVT-00333,2026-03-16 09:23:00,baseline,10.0.2.243,web,user,POST,9,64.44,4.51,36.05,59497,Low,0,normal
EVT-00334,2026-03-16 09:23:15,baseline,10.0.17.111,web,user,GET,15,9.83,48.21,35.85,60173,Low,0,normal
EVT-00335,2026-03-16 09:23:30,baseline,10.0.17.126,api,guest,GET,12,11.34,26.94,36.3,53401,Medium,0,normal
EVT-00336,2026-03-16 09:23:45,baseline,10.0.13.237,api,user,GET,13,17.7,2.2,22.48,60048,Medium,0,normal
EVT-00337,2026-03-16 09:24:00,baseline,10.0.15.41,web,user,GET,6,21.44,215.91,16.26,55911,Medium,0,normal
EVT-00338,2026-03-16 09:24:15,baseline,10.0.11.158,api,user,GET,18,7.79,3.65,35.35,58354,Low,0,normal
EVT-00339,2026-03-16 09:24:30,baseline,10.0.15.14,api,user,PUT,15,2.55,19.22,30.23,56853,Low,0,normal
EVT-00340,2026-03-16 09:24:45,baseline,10.0.1.98,api,user,GET,12,30.2,14.37,34.78,59928,Low,0,normal
EVT-00341,2026-03-16 09:25:00,baseline,10.0.10.109,web,user,GET,8,16.72,48.48,32.22,60955,Low,0,normal
EVT-00342,2026-03-16 09:25:15,baseline,10.0.20.24,api,user,GET,17,30.86,79.19,30.99,56295,Low,0,normal
EVT-00343,2026-03-16 09:25:30,baseline,10.0.5.58,api,user,GET,15,1.29,31.97,41.0,53406,High,0,normal
EVT-00344,2026-03-16 09:25:45,baseline,10.0.10.108,web,user,GET,14,7.14,19.6,40.02,58180,Low,0,normal
EVT-00345,2026-03-16 09:26:00,baseline,10.0.18.240,web,guest,GET,13,9.46,28.56,40.42,60354,Low,0,normal
EVT-00346,2026-03-16 09:26:15,baseline,10.0.6.251,web,user,POST,16,13.53,15.42,37.57,64010,Medium,0,normal
EVT-00347,2026-03-16 09:26:30,baseline,10.0.15.73,web,user,POST,14,1.01,67.9,67.01,63662,Low,0,normal
EVT-00348,2026-03-16 09:26:45,baseline,10.0.6.240,web,user,GET,16,5.83,128.53,24.67,60264,Low,0,normal
EVT-00349,2026-03-16 09:27:00,baseline,10.0.1.45,auth,user,GET,26,11.56,52.78,42.43,49455,Medium,0,normal
EVT-00350,2026-03-16 09:27:15,baseline,10.0.7.26,api,user,GET,11,11.52,294.33,25.83,50139,Low,0,normal
EVT-00351,2026-03-16 09:27:30,baseline,10.0.8.7,web,user,POST,16,7.76,86.42,35.94,61177,Low,0,normal
EVT-00352,2026-03-16 09:27:45,baseline,10.0.2.20,files,guest,GET,19,19.82,82.47,23.14,57092,Low,0,normal
EVT-00353,2026-03-16 09:28:00,baseline,10.0.14.124,auth,guest,DELETE,13,6.3,93.79,35.84,56490,Low,0,normal
EVT-00354,2026-03-16 09:28:15,baseline,10.0.16.170,files,user,POST,14,9.61,25.19,39.72,51201,Medium,0,normal
EVT-00355,2026-03-16 09:28:30,baseline,10.0.4.136,api,user,GET,20,1.51,56.75,22.82,61111,Medium,0,normal
EVT-00356,2026-03-16 09:28:45,baseline,10.0.15.245,web,user,PUT,15,66.31,34.26,35.06,60560,Medium,0,normal
EVT-00357,2026-03-16 09:29:00,baseline,10.0.13.175,auth,admin,GET,7,29.48,212.91,37.43,51916,High,0,normal
EVT-00358,2026-03-16 09:29:15,baseline,10.0.4.11,api,user,GET,19,29.74,6.54,25.67,50493,Low,0,normal
EVT-00359,2026-03-16 09:29:30,baseline,10.0.13.157,api,user,PUT,15,39.23,33.42,39.47,62346,Low,0,normal
EVT-00360,2026-03-16 09:29:45,baseline,10.0.16.46,api,user,POST,13,16.33,9.8,27.59,54906,Low,0,normal
EVT-00361,2026-03-16 09:30:00,baseline,10.0.7.17,auth,admin,GET,19,34.1,20.66,41.85,62435,Low,0,normal
EVT-00362,2026-03-16 09:30:15,baseline,10.0.13.27,auth,guest,PUT,17,6.56,33.6,39.33,62513,Low,0,normal
EVT-00363,2026-03-16 09:30:30,baseline,10.0.19.72,api,user,GET,11,72.09,125.63,20.76,56020,Low,0,normal
EVT-00364,2026-03-16 09:30:45,baseline,10.0.9.142,files,user,GET,11,42.9,16.55,33.88,55653,Low,0,normal
EVT-00365,2026-03-16 09:31:00,baseline,10.0.6.126,web,user,GET,17,68.11,95.87,21.1,50269,Low,0,normal
EVT-00366,2026-03-16 09:31:15,baseline,10.0.17.128,web,user,POST,11,7.61,19.13,41.4,52798,Medium,0,normal
EVT-00367,2026-03-16 09:31:30,baseline,10.0.12.210,api,user,GET,13,46.88,32.85,35.55,60269,Medium,0,normal
EVT-00368,2026-03-16 09:31:45,baseline,10.0.12.233,api,user,GET,19,66.77,28.48,22.24,54346,Low,0,normal
EVT-00369,2026-03-16 09:32:00,baseline,10.0.13.195,api,user,GET,17,33.62,359.52,29.76,64140,Low,0,normal
EVT-00370,2026-03-16 09:32:15,baseline,10.0.18.1,web,user,GET,11,114.68,3.36,35.14,58181,Low,0,normal
EVT-00371,2026-03-16 09:32:30,baseline,10.0.20.147,files,guest,PUT,15,6.8,38.99,49.63,57948,Low,0,normal
EVT-00372,2026-03-16 09:32:45,baseline,10.0.2.18,web,user,GET,14,21.53,5.02,54.88,51287,Medium,0,normal
EVT-00373,2026-03-16 09:33:00,baseline,10.0.5.115,web,user,GET,19,22.77,13.1,30.07,52328,Medium,0,normal
EVT-00374,2026-03-16 09:33:15,baseline,10.0.18.65,web,user,GET,16,32.26,1.83,37.83,55955,Low,0,normal
EVT-00375,2026-03-16 09:33:30,baseline,10.0.14.35,auth,admin,POST,24,50.14,58.83,48.66,58257,Low,0,normal
EVT-00376,2026-03-16 09:33:45,baseline,10.0.12.40,api,user,POST,11,15.1,0.4,31.46,55913,Low,0,normal
EVT-00377,2026-03-16 09:34:00,baseline,10.0.12.49,api,user,GET,13,6.89,22.18,23.74,59119,Low,0,normal
EVT-00378,2026-03-16 09:34:15,baseline,10.0.5.54,files,user,GET,14,7.03,50.69,39.96,59190,Low,0,normal
EVT-00379,2026-03-16 09:34:30,baseline,10.0.20.197,api,guest,GET,14,132.16,8.53,22.42,60270,Low,0,normal
EVT-00380,2026-03-16 09:34:45,baseline,10.0.11.196,web,user,GET,11,98.6,12.9,52.58,59268,Low,0,normal
EVT-00381,2026-03-16 09:35:00,baseline,10.0.10.192,api,user,GET,18,52.89,29.72,40.61,60531,Medium,0,normal
EVT-00382,2026-03-16 09:35:15,baseline,10.0.17.242,web,user,GET,5,65.85,8.32,41.27,65278,High,0,normal
EVT-00383,2026-03-16 09:35:30,baseline,10.0.4.75,auth,user,GET,17,126.61,11.68,25.7,54675,Low,0,normal
EVT-00384,2026-03-16 09:35:45,baseline,10.0.17.146,web,user,GET,17,37.5,74.9,49.04,52591,Medium,0,normal
EVT-00385,2026-03-16 09:36:00,baseline,10.0.13.235,web,user,GET,15,80.16,14.32,26.89,64993,Medium,0,normal
EVT-00386,2026-03-16 09:36:15,baseline,10.0.7.145,api,user,GET,15,34.95,13.9,23.53,57011,Low,0,normal
EVT-00387,2026-03-16 09:36:30,baseline,10.0.15.109,web,user,POST,18,22.17,54.47,39.96,56488,Low,0,normal
EVT-00388,2026-03-16 09:36:45,baseline,10.0.3.9,auth,guest,GET,13,7.05,5.36,46.59,51830,High,0,normal
EVT-00389,2026-03-16 09:37:00,baseline,10.0.5.232,api,user,GET,19,10.94,60.15,30.8,60734,Medium,0,normal
EVT-00390,2026-03-16 09:37:15,baseline,10.0.1.63,web,user,DELETE,12,39.59,11.1,35.36,58899,Low,0,normal
EVT-00391,2026-03-16 09:37:30,baseline,10.0.2.2,web,admin,GET,16,86.99,21.15,17.77,55761,Medium,0,normal
EVT-00392,2026-03-16 09:37:45,baseline,10.0.11.22,auth,user,DELETE,18,28.19,16.28,29.38,53869,Medium,0,normal
EVT-00393,2026-03-16 09:38:00,baseline,10.0.14.218,web,user,DELETE,12,78.91,28.84,37.65,49668,Low,0,normal
EVT-00394,2026-03-16 09:38:15,baseline,10.0.5.8,files,guest,GET,15,7.15,29.59,32.69,55546,Low,0,normal
EVT-00395,2026-03-16 09:38:30,baseline,10.0.8.133,api,user,GET,21,23.89,29.35,33.72,59826,High,0,normal
EVT-00396,2026-03-16 09:38:45,baseline,10.0.18.131,api,guest,POST,6,65.86,12.32,29.03,63019,Low,0,normal
EVT-00397,2026-03-16 09:39:00,baseline,10.0.4.67,files,user,GET,12,35.9,5.82,31.03,56235,Medium,0,normal
EVT-00398,2026-03-16 09:39:15,baseline,10.0.16.99,web,user,GET,18,174.31,49.64,29.18,55695,Low,0,normal
EVT-00399,2026-03-16 09:39:30,baseline,10.0.8.107,web,guest,DELETE,16,14.99,89.53,49.11,64130,Low,0,normal
EVT-00400,2026-03-16 09:39:45,baseline,10.0.17.89,files,user,DELETE,13,30.99,26.28,29.12,65240,Low,0,normal
EVT-00401,2026-03-16 09:40:00,baseline,10.0.2.119,web,user,PUT,15,29.34,10.73,31.57,49584,Medium,0,normal
EVT-00402,2026-03-16 09:40:15,baseline,10.0.12.12,auth,user,GET,14,210.63,1.82,45.1,63642,Low,0,normal
EVT-00403,2026-03-16 09:40:30,baseline,10.0.12.126,web,user,PUT,19,96.89,8.64,41.13,58419,Low,0,normal
EVT-00404,2026-03-16 09:40:45,baseline,10.0.4.13,web,guest,GET,21,34.58,8.55,44.68,62549,Low,0,normal
EVT-00405,2026-03-16 09:41:00,baseline,10.0.14.71,web,user,GET,15,30.13,10.65,44.92,54576,Medium,0,normal
EVT-00406,2026-03-16 09:41:15,baseline,10.0.7.235,auth,user,GET,7,9.89,23.4,33.13,50215,Medium,0,normal
EVT-00407,2026-03-16 09:41:30,baseline,10.0.1.92,files,user,GET,15,31.05,13.67,41.57,60971,Low,0,normal
EVT-00408,2026-03-16 09:41:45,baseline,10.0.18.80,web,admin,DELETE,16,59.49,184.99,30.67,57656,Medium,0,normal
EVT-00409,2026-03-16 09:42:00,baseline,10.0.17.159,api,user,GET,18,70.46,83.05,40.92,62519,High,0,normal
EVT-00410,2026-03-16 09:42:15,baseline,10.0.6.105,web,user,DELETE,18,7.46,29.49,37.21,54141,Low,0,normal
EVT-00411,2026-03-16 09:42:30,baseline,10.0.11.122,web,guest,GET,9,18.34,102.52,42.9,65328,Low,0,normal
EVT-00412,2026-03-16 09:42:45,baseline,10.0.1.226,web,user,POST,13,21.43,52.44,38.86,55592,Medium,0,normal
EVT-00413,2026-03-16 09:43:00,baseline,10.0.7.18,web,user,POST,18,12.97,7.69,36.16,61900,Medium,0,normal
EVT-00414,2026-03-16 09:43:15,baseline,10.0.7.119,api,user,POST,18,10.85,45.76,28.04,58352,Medium,0,normal
EVT-00415,2026-03-16 09:43:30,baseline,10.0.6.69,api,guest,GET,10,21.61,86.44,28.6,58257,Low,0,normal
EVT-00416,2026-03-16 09:43:45,baseline,10.0.3.178,auth,user,GET,13,27.75,68.42,26.38,59026,Low,0,normal
EVT-00417,2026-03-16 09:44:00,baseline,10.0.20.228,api,guest,DELETE,26,4.06,25.61,45.64,61194,Medium,0,normal
EVT-00418,2026-03-16 09:44:15,baseline,10.0.10.252,auth,guest,GET,14,638.19,48.97,35.53,55137,Low,0,normal
EVT-00419,2026-03-16 09:44:30,baseline,10.0.6.107,api,user,POST,10,24.69,9.81,46.58,51747,Low,0,normal
EVT-00420,2026-03-16 09:44:45,baseline,10.0.3.49,auth,user,GET,11,26.8,61.82,46.98,58135,Low,0,normal
EVT-00421,2026-03-16 09:45:00,baseline,10.0.8.177,api,user,GET,18,35.94,10.59,41.98,50092,Low,0,normal
EVT-00422,2026-03-16 09:45:15,baseline,10.0.4.186,web,user,GET,28,1.55,61.45,49.84,58138,Low,0,normal
EVT-00423,2026-03-16 09:45:30,baseline,10.0.4.100,api,admin,GET,13,5.13,51.5,42.71,55627,Low,0,normal
EVT-00424,2026-03-16 09:45:45,baseline,10.0.5.189,api,user,GET,17,20.63,2.99,37.34,60052,Medium,0,normal
EVT-00425,2026-03-16 09:46:00,baseline,10.0.17.116,web,user,GET,15,41.49,61.36,44.15,59445,Low,0,normal
EVT-00426,2026-03-16 09:46:15,baseline,10.0.5.74,files,user,POST,17,115.19,244.98,38.73,50677,High,0,normal
